payment_id,customer_id,amount,payment_date
74303,80,4.71,2024-01-26 09:09:21.760477
74304,371,6.41,2024-10-26 18:04:39.330113
74305,205,4.96,2024-09-22 21:20:07.869010
74306,459,3.85,2024-10-28 01:01:26.386560
74307,75,4.24,2024-12-11 03:47:36.944813
74308,203,6.37,2024-12-14 00:45:46.821424
74309,32,3.07,2024-09-11 03:10:21.076192
74310,389,4.0,2024-01-12 02:58:18.500259
74311,112,4.79,2024-06-05 15:54:29.068089
74312,314,5.85,2024-01-09 05:34:18.084725
74313,265,5.58,2024-01-13 02:12:57.603822
74314,19,5.89,2024-04-30 21:48:00.137430
74315,77,4.45,2024-04-27 04:31:35.663421
74316,388,4.22,2024-01-26 05:05:08.078877
74317,174,3.33,2024-11-05 21:06:28.747919
74318,347,4.04,2024-02-12 06:49:31.195533
74319,472,4.49,2024-03-11 23:52:38.084731
74320,443,6.87,2024-03-21 20:52:33.865134
74321,6,5.6,2024-09-17 06:22:44.762959
74322,155,3.11,2024-01-02 00:34:44.931537
74323,153,5.34,2024-02-13 07:59:55.237318
74324,424,6.87,2024-02-26 13:35:50.080422
74325,39,5.32,2024-05-26 16:32:37.308759
74326,232,4.75,2024-05-31 05:57:27.683239
74327,106,4.8,2024-12-05 15:47:39.150631
74328,319,4.78,2024-11-12 00:08:49.174836
74329,435,6.49,2024-12-02 14:12:25.510198
74330,379,5.02,2024-09-16 08:50:56.539054
74331,124,3.38,2024-03-24 02:40:18.505473
74332,334,4.28,2024-09-14 21:28:26.683623
74333,207,4.06,2024-01-06 10:41:34.379095
74334,295,4.22,2024-08-18 20:49:27.158458
74335,299,5.09,2024-12-09 12:40:55.897697
74336,31,6.76,2024-06-04 13:15:44.144828
74337,209,5.37,2024-11-21 00:31:30.375684
74338,20,6.38,2024-05-30 16:12:01.191353
74339,421,5.72,2024-10-10 08:02:38.333047
74340,234,6.8,2024-11-23 22:32:18.356340
74341,324,4.32,2024-12-21 13:46:15.586694
74342,91,4.49,2024-08-26 02:25:53.838578
74343,383,3.38,2024-05-16 09:45:15.421554
74344,341,5.53,2024-02-14 00:04:23.697912
74345,244,3.54,2024-01-10 08:13:57.034649
74346,497,5.4,2024-01-16 20:51:44.637965
74347,470,4.03,2024-01-04 03:19:17.776001
74348,291,6.8,2024-08-15 14:16:47.534948
74349,283,6.55,2024-10-27 13:07:49.944580
74350,100,5.38,2024-03-03 07:51:48.862411
74351,366,5.04,2024-07-22 17:03:13.709733
74352,299,5.59,2024-04-13 01:14:57.710859
74353,82,4.83,2024-03-12 16:55:13.016956
74354,217,5.25,2024-11-09 02:45:17.429513
74355,388,4.07,2024-04-22 09:28:46.201799
74356,473,4.9,2024-10-07 08:25:50.293945
74357,440,4.84,2024-10-19 22:00:47.293167
74358,308,3.16,2024-07-05 05:41:28.807321
74359,408,5.17,2024-11-21 22:57:39.834091
74360,167,6.34,2024-02-07 16:35:10.408320
74361,212,4.62,2024-03-27 20:08:20.116282
74362,355,3.53,2024-09-22 03:49:15.465489
74363,342,6.03,2024-03-14 20:23:54.288065
74364,163,3.15,2024-02-05 14:41:37.570960
74365,348,6.43,2024-12-26 12:58:09.799497
74366,387,5.18,2024-10-05 11:27:39.621628
74367,359,4.93,2024-08-27 20:28:19.282988
74368,164,6.63,2024-03-03 10:27:48.547322
74369,226,3.37,2024-05-12 19:39:40.233320
74370,23,3.61,2024-05-23 17:32:20.199245
74371,287,6.65,2024-07-07 21:38:47.685888
74372,434,6.6,2024-08-21 17:18:33.191574
74373,42,4.69,2024-01-18 14:13:07.920575
74374,420,3.23,2024-04-11 09:59:22.527534
74375,468,6.85,2024-09-12 17:18:36.676026
74376,450,5.13,2024-11-14 19:55:17.471290
74377,284,5.41,2024-09-02 13:38:59.169583
74378,402,4.71,2024-02-03 16:09:53.893263
74379,424,6.36,2024-09-15 10:56:31.802336
74380,324,3.99,2024-08-29 23:24:14.821716
74381,460,6.13,2024-10-21 03:34:52.361294
74382,1,5.75,2024-04-10 14:08:46.727658
74383,418,5.12,2024-09-02 02:19:13.382480
74384,358,5.65,2024-07-29 22:29:20.232068
74385,122,6.07,2024-10-31 21:33:33.788121
74386,474,5.03,2024-01-12 05:18:46.462376
74387,177,6.35,2024-04-16 16:47:54.978515
74388,200,5.4,2024-01-29 21:43:23.510028
74389,109,4.29,2024-06-06 15:30:25.274569
74390,187,4.68,2024-08-01 04:17:53.077973
74391,363,3.29,2024-08-12 13:33:36.379493
74392,443,4.84,2024-10-27 04:28:50.583046
74393,390,3.08,2024-11-24 11:24:14.268273
74394,7,3.93,2024-11-21 05:13:21.516213
74395,147,4.61,2024-02-22 23:20:47.453460
74396,475,6.78,2024-06-26 23:08:52.541946
74397,499,5.34,2024-03-13 08:09:58.132481
74398,1,6.74,2024-07-09 11:20:45.034811
74399,270,3.44,2024-06-10 14:37:48.254616
74400,9,4.74,2024-10-14 23:59:34.810338
74401,293,3.79,2024-10-31 17:46:52.546121
74402,310,4.19,2024-01-14 18:25:07.527096
74403,355,3.94,2024-08-21 14:07:48.009503
74404,39,6.89,2024-12-24 14:25:36.090357
74405,129,3.38,2024-02-19 07:51:50.732259
74406,150,6.47,2024-04-14 03:23:18.180931
74407,161,6.72,2024-12-01 15:27:14.450556
74408,2,4.69,2024-10-22 23:42:27.234396
74409,166,3.52,2024-07-15 03:43:03.690011
74410,410,4.35,2024-05-14 20:25:13.396041
74411,470,3.01,2024-10-01 18:47:00.171370
74412,167,5.99,2024-08-24 04:13:09.680694
74413,290,4.03,2024-10-09 23:40:55.443308
74414,243,5.2,2024-08-20 04:27:40.628068
74415,91,4.55,2024-02-24 16:27:48.282706
74416,119,6.51,2024-11-13 08:08:16.929983
74417,401,5.43,2024-01-31 21:29:03.691661
74418,151,5.82,2024-04-21 20:21:40.303585
74419,187,5.38,2024-06-20 19:56:44.299877
74420,239,6.2,2024-04-16 08:35:16.333762
74421,296,3.71,2024-11-15 18:57:30.047026
74422,341,5.98,2024-09-05 12:41:32.080168
74423,102,6.63,2024-01-15 04:36:34.634501
74424,262,5.88,2024-03-27 17:16:55.580928
74425,360,4.46,2024-07-23 20:26:36.324753
74426,436,4.34,2024-04-19 01:37:53.633220
74427,14,3.98,2024-09-20 02:39:07.626194
74428,245,3.22,2024-09-05 18:19:11.686268
74429,109,6.86,2024-09-18 09:17:06.670815
74430,111,3.74,2024-05-25 11:19:52.530751
74431,269,5.2,2024-10-21 00:41:13.052771
74432,183,4.67,2024-11-10 00:00:16.774901
74433,357,4.71,2024-01-23 10:42:34.480256
74434,443,4.58,2024-11-16 12:38:41.823282
74435,236,6.85,2024-04-18 17:23:44.042991
74436,469,5.31,2024-08-18 21:31:46.376857
74437,158,4.09,2024-01-21 15:59:12.674583
74438,361,3.33,2024-09-07 16:16:12.889465
74439,460,3.14,2024-04-20 11:10:00.693378
74440,211,5.28,2024-09-11 13:13:48.428399
74441,481,3.08,2024-07-15 15:13:18.573809
74442,246,3.0,2024-07-04 03:35:54.783918
74443,94,6.29,2024-10-12 02:59:20.791270
74444,248,5.44,2024-12-19 23:33:51.561168
74445,407,6.7,2024-05-18 10:47:21.522944
74446,387,3.26,2024-03-24 20:04:50.146204
74447,4,4.95,2024-09-10 17:12:47.069694
74448,171,3.75,2024-07-14 06:50:48.094222
74449,306,4.91,2024-02-26 09:11:39.227282
74450,472,3.26,2024-10-19 07:59:29.991531
74451,385,4.56,2024-09-10 15:13:01.484713
74452,265,3.38,2024-08-05 18:21:56.303630
74453,114,5.92,2024-01-18 13:56:34.931792
74454,10,6.66,2024-09-30 12:08:11.614976
74455,462,6.44,2024-01-30 17:09:18.671241
74456,217,4.1,2024-07-04 09:21:20.278654
74457,404,6.87,2024-01-02 17:09:24.397304
74458,13,5.16,2024-07-04 02:24:33.048683
74459,286,4.23,2024-05-13 12:21:24.276773
74460,353,5.18,2024-05-14 03:54:49.268764
74461,136,6.35,2024-08-18 11:28:33.831897
74462,252,5.44,2024-10-25 11:32:01.592072
74463,352,5.35,2024-09-24 12:13:31.610523
74464,409,3.06,2024-01-08 09:34:59.739613
74465,171,5.29,2024-12-05 21:38:00.090253
74466,50,4.16,2024-03-24 08:25:35.849462
74467,267,4.2,2024-02-03 14:39:37.056835
74468,308,4.56,2024-11-14 21:30:02.069657
74469,98,3.24,2024-10-26 22:40:04.730061
74470,264,4.79,2024-09-16 13:11:13.705720
74471,23,4.02,2024-05-04 06:46:55.380423
74472,159,3.28,2024-09-01 09:46:52.808435
74473,75,6.82,2024-05-04 01:58:31.296100
74474,313,3.64,2024-12-25 03:38:39.068733
74475,321,3.1,2024-09-07 13:27:27.993755
74476,249,4.89,2024-01-05 03:27:53.912720
74477,87,3.74,2024-01-10 12:42:34.945945
74478,473,5.9,2024-04-10 08:32:21.074675
74479,417,4.99,2024-02-19 00:52:10.038956
74480,252,6.57,2024-09-02 11:07:10.704007
74481,106,5.9,2024-08-24 06:13:02.905709
74482,224,5.57,2024-04-19 19:21:21.430282
74483,335,6.35,2024-10-03 14:25:20.153594
74484,493,3.59,2024-02-11 00:09:05.816128
74485,219,3.46,2024-01-19 18:43:40.779719
74486,232,5.77,2024-10-30 04:09:13.459475
74487,385,4.96,2024-05-01 06:15:05.465149
74488,51,6.0,2024-06-15 19:44:48.571300
74489,338,6.04,2024-09-04 09:55:10.274853
74490,232,4.99,2024-08-27 22:44:26.614364
74491,408,5.84,2024-03-14 15:47:56.298841
74492,381,5.95,2024-05-04 00:59:09.033251
74493,29,3.23,2024-09-05 15:18:23.198698
74494,113,3.61,2024-03-01 02:05:35.176714
74495,274,4.82,2024-07-28 17:35:36.191757
74496,33,3.61,2024-01-21 22:35:02.422115
74497,123,4.2,2024-09-28 14:34:51.920822
74498,299,6.73,2024-11-21 21:44:29.467849
74499,140,4.99,2024-09-25 23:38:44.994147
74500,491,3.63,2024-03-08 09:47:42.581731
74501,93,3.99,2024-01-25 19:29:12.520132
74502,396,3.21,2024-04-12 05:16:16.675397
74503,428,3.35,2024-11-26 17:58:18.803026
74504,234,4.78,2024-06-08 03:20:17.690543
74505,343,5.02,2024-03-20 17:30:34.292201
74506,211,4.0,2024-05-12 02:56:37.396472
74507,496,3.0,2024-08-28 22:05:39.126111
74508,35,4.67,2024-06-22 08:25:33.002131
74509,384,3.73,2024-07-21 11:29:59.269100
74510,102,5.82,2024-01-18 01:02:54.798823
74511,57,4.73,2024-05-24 11:35:17.620479
74512,437,5.02,2024-09-29 23:05:42.191569
74513,301,3.34,2024-01-03 05:21:02.096733
74514,30,6.73,2024-10-24 23:33:30.031127
74515,75,5.81,2024-11-06 03:34:53.092007
74516,461,5.89,2024-11-13 18:07:29.344130
74517,120,6.7,2024-05-31 15:38:38.548321
74518,232,5.3,2024-08-02 02:00:12.847173
74519,277,3.22,2024-05-09 21:02:47.179140
74520,455,6.28,2024-06-25 02:42:35.132667
74521,109,3.49,2024-07-22 02:07:19.770250
74522,50,5.38,2024-12-17 14:03:58.948102
74523,417,5.22,2024-07-02 22:11:04.454536
74524,291,3.36,2024-09-18 22:46:04.340830
74525,71,6.91,2024-02-11 08:53:02.414671
74526,264,5.71,2024-12-21 22:09:12.466136
74527,429,6.59,2024-08-03 00:30:43.322493
74528,448,6.16,2024-01-04 11:22:41.224298
74529,353,6.91,2024-10-13 08:44:55.195088
74530,369,3.3,2024-11-09 21:47:02.569165
74531,149,5.99,2024-03-03 02:05:39.632534
74532,37,5.11,2024-11-10 00:21:46.204768
74533,401,3.5,2024-07-20 23:34:43.066366
74534,458,5.27,2024-04-23 03:21:16.803226
74535,265,3.71,2024-11-21 15:22:40.685658
74536,219,3.39,2024-09-01 22:40:24.225425
74537,479,5.63,2024-08-09 06:55:26.289549
74538,371,3.24,2024-07-01 14:37:45.373187
74539,394,3.65,2024-06-28 17:04:43.128780
74540,488,2.99,2024-04-03 03:43:08.092294
74541,424,3.53,2024-03-23 19:41:43.860544
74542,211,3.11,2024-10-07 06:14:42.142089
74543,36,5.15,2024-09-08 11:52:59.036597
74544,469,6.53,2024-08-07 12:54:44.616032
74545,446,4.77,2024-03-16 06:17:22.695090
74546,390,3.55,2024-09-11 13:48:15.204609
74547,376,6.93,2024-07-06 16:07:32.533001
74548,468,5.15,2024-06-25 03:23:37.556776
74549,279,6.23,2024-04-12 05:33:03.599037
74550,114,3.49,2024-08-28 02:43:33.574052
74551,459,5.88,2024-03-25 19:19:16.657209
74552,354,5.08,2024-12-05 00:59:15.691008
74553,271,4.1,2024-12-14 13:47:22.442706
74554,246,3.84,2024-11-21 01:35:16.552332
74555,399,3.77,2024-06-01 02:39:31.634064
74556,335,4.32,2024-05-19 16:18:56.798517
74557,479,4.67,2024-08-22 10:56:07.281639
74558,356,3.15,2024-06-23 02:22:00.236215
74559,378,6.86,2024-09-25 22:50:05.882091
74560,197,4.16,2024-07-10 08:35:11.116587
74561,221,5.21,2024-12-08 09:32:25.768962
74562,158,4.14,2024-11-10 19:30:34.359015
74563,449,5.03,2024-12-13 07:40:58.653058
74564,335,6.31,2024-04-19 15:06:36.896242
74565,114,4.21,2024-11-23 07:02:10.010693
74566,149,4.35,2024-08-24 10:14:58.166094
74567,30,5.21,2024-06-18 00:08:51.384879
74568,44,3.86,2024-01-11 05:44:15.922267
74569,163,4.49,2024-08-14 17:51:47.301778
74570,338,4.85,2024-05-05 00:36:06.089483
74571,338,6.96,2024-01-27 06:26:25.045532
74572,6,3.63,2024-11-25 19:55:59.320356
74573,369,4.37,2024-02-13 17:36:32.447938
74574,186,3.9,2024-10-17 09:25:45.540969
74575,442,4.44,2024-05-19 05:39:14.292084
74576,95,4.31,2024-07-16 11:20:20.380947
74577,400,3.59,2024-06-09 04:35:34.297766
74578,390,3.78,2024-10-04 06:07:22.352086
74579,204,3.72,2024-12-13 07:42:41.098620
74580,234,6.05,2024-03-15 05:24:59.650404
74581,70,5.6,2024-04-20 06:54:48.965809
74582,182,5.12,2024-08-06 06:37:40.321399
74583,182,6.49,2024-03-03 10:58:40.201578
74584,182,4.36,2024-10-14 07:01:23.504509
74585,246,4.72,2024-03-24 00:19:04.890283
74586,367,4.64,2024-07-20 05:08:36.014484
74587,345,4.49,2024-06-16 05:15:35.899787
74588,102,4.83,2024-02-17 14:33:20.668036
74589,387,4.01,2024-01-31 06:17:41.942863
74590,489,4.62,2024-04-25 00:02:21.592559
74591,460,5.3,2024-08-14 06:13:17.069861
74592,22,5.23,2024-12-22 05:22:52.572816
74593,362,6.75,2024-07-20 06:06:17.967066
74594,269,3.11,2024-02-06 03:36:31.441640
74595,447,5.19,2024-05-08 16:11:23.123136
74596,144,5.25,2024-03-27 22:50:02.303816
74597,2,6.52,2024-06-30 00:49:48.678516
74598,34,4.89,2024-05-15 01:56:05.353257
74599,130,3.19,2024-07-23 03:01:00.984526
74600,188,5.78,2024-07-01 12:28:17.389657
74601,45,3.38,2024-07-08 15:49:56.183048
74602,492,6.17,2024-08-24 12:17:19.784559
74603,224,6.71,2024-05-26 23:27:20.202194
74604,149,5.43,2024-02-03 02:00:27.750415
74605,182,3.08,2024-04-10 06:07:21.565063
74606,272,3.51,2024-08-27 15:23:25.930859
74607,134,3.93,2024-01-03 07:38:26.850213
74608,251,6.16,2024-12-09 12:56:00.560304
74609,452,6.85,2024-06-10 08:44:17.543437
74610,248,4.37,2024-07-13 04:42:21.390364
74611,14,5.16,2024-11-10 20:25:06.576065
74612,23,6.98,2024-10-30 02:20:22.780991
74613,392,4.16,2024-06-06 05:08:29.893382
74614,495,5.73,2024-02-01 04:07:14.185453
74615,268,5.46,2024-06-19 12:51:55.778074
74616,133,3.11,2024-07-29 13:26:24.375536
74617,18,4.43,2024-10-03 10:59:30.351424
74618,476,5.91,2024-12-05 13:59:57.973027
74619,115,6.43,2024-08-13 03:14:38.018675
74620,2,6.75,2024-02-18 11:43:31.019233
74621,167,5.31,2024-02-05 02:07:54.066369
74622,3,5.13,2024-06-26 07:13:20.710878
74623,130,4.59,2024-02-05 12:28:35.195495
74624,206,5.1,2024-04-20 14:06:30.381203
74625,136,5.97,2024-07-09 21:05:04.657998
74626,97,6.07,2024-11-10 04:23:40.593158
74627,102,5.15,2024-07-27 20:56:56.886027
74628,2,4.12,2024-02-05 04:37:49.127311
74629,268,3.67,2024-08-08 10:04:27.796001
74630,417,5.11,2024-03-19 07:45:49.143148
74631,4,6.8,2024-09-29 14:30:34.097610
74632,203,6.23,2024-04-22 11:00:50.071494
74633,25,6.88,2024-08-31 11:54:50.188200
74634,429,5.49,2024-01-30 02:23:00.317789
74635,301,6.91,2024-12-02 06:59:00.444301
74636,77,6.91,2024-03-09 19:38:40.980509
74637,154,4.67,2024-05-17 01:51:24.535918
74638,300,3.48,2024-09-07 07:49:47.469931
74639,267,3.48,2024-08-02 00:25:50.682869
74640,84,5.85,2024-12-05 11:37:29.083136
74641,471,3.13,2024-11-24 21:24:24.885333
74642,441,3.19,2024-06-20 04:08:59.578321
74643,304,3.02,2024-04-10 18:06:09.434446
74644,252,5.66,2024-01-14 09:37:53.208748
74645,452,6.04,2024-01-03 23:36:13.775006
74646,218,5.86,2024-10-12 19:52:53.548687
74647,123,3.33,2024-11-15 18:01:41.234535
74648,482,6.51,2024-03-11 05:22:07.451968
74649,493,6.34,2024-01-13 01:03:35.054095
74650,267,3.77,2024-11-08 21:57:04.443444
74651,369,6.51,2024-09-11 19:02:22.803029
74652,91,3.09,2024-02-23 04:41:31.957830
74653,8,3.77,2024-04-14 03:15:45.210699
74654,282,5.93,2024-07-04 21:54:16.603681
74655,363,3.54,2024-08-04 15:53:29.194007
74656,235,6.75,2024-02-18 05:02:52.552827
74657,240,5.57,2024-07-16 13:04:02.930932
74658,71,5.92,2024-08-02 15:52:58.890748
74659,399,3.42,2024-08-05 20:25:04.042071
74660,163,4.22,2024-12-01 22:30:38.172807
74661,392,6.77,2024-03-08 16:06:24.664393
74662,2,5.49,2024-12-15 10:43:11.381971
74663,354,3.5,2024-04-17 01:40:21.782817
74664,252,3.27,2024-05-11 23:43:42.497571
74665,323,4.56,2024-08-25 05:15:53.497793
74666,241,5.09,2024-12-23 14:21:38.920196
74667,97,6.41,2024-04-25 00:47:45.705232
74668,139,6.69,2024-04-05 16:02:14.490493
74669,459,4.44,2024-10-20 16:43:59.629725
74670,185,4.84,2024-11-16 07:33:04.685453
74671,18,4.63,2024-07-12 19:55:42.419787
74672,146,4.82,2024-10-06 09:58:18.053153
74673,324,5.86,2024-02-26 21:19:34.325272
74674,358,3.21,2024-08-02 02:58:27.839587
74675,252,5.2,2024-11-17 02:54:14.205154
74676,226,6.69,2024-12-14 21:28:14.359640
74677,348,5.31,2024-11-11 17:29:33.223599
74678,380,3.98,2024-10-17 17:16:43.639250
74679,72,6.34,2024-05-02 08:29:17.486762
74680,414,3.23,2024-03-29 20:29:11.296772
74681,412,5.56,2024-08-11 12:45:32.010076
74682,359,6.76,2024-06-08 09:36:09.944912
74683,493,6.69,2024-03-13 07:14:53.833853
74684,238,3.51,2024-09-08 13:42:36.843947
74685,251,5.27,2024-09-20 05:21:29.729742
74686,290,6.55,2024-11-17 13:33:13.055971
74687,306,6.22,2024-05-30 20:00:59.747184
74688,85,6.97,2024-12-21 19:30:55.381414
74689,103,4.68,2024-01-19 15:43:44.950524
74690,53,3.18,2024-02-25 05:58:07.489075
74691,232,6.9,2024-10-26 02:24:54.417762
74692,215,5.01,2024-10-18 07:05:14.563606
74693,137,6.35,2024-10-04 09:21:54.581683
74694,108,6.14,2024-07-12 23:32:45.943158
74695,434,5.4,2024-02-01 03:04:01.643020
74696,182,4.62,2024-07-31 00:11:42.927768
74697,493,6.95,2024-09-22 01:54:35.927991
74698,491,3.01,2024-12-26 01:36:01.765384
74699,387,3.29,2024-05-20 14:50:14.143407
74700,58,5.41,2024-01-28 22:45:15.801071
74701,232,3.18,2024-07-24 03:29:29.777365
74702,260,3.44,2024-07-15 04:38:14.066819
74703,480,4.67,2024-06-21 07:09:23.823914
74704,120,6.7,2024-06-02 03:37:40.200393
74705,304,6.2,2024-12-07 20:55:06.213054
74706,324,3.81,2024-08-17 02:51:24.331460
74707,393,4.27,2024-10-24 23:41:47.885163
74708,73,6.32,2024-04-02 13:53:50.240497
74709,290,6.2,2024-01-09 11:06:56.070962
74710,327,3.7,2024-03-17 07:24:34.134181
74711,491,4.04,2024-02-26 03:03:39.183398
74712,185,3.73,2024-06-26 00:34:29.977131
74713,458,4.71,2024-06-13 16:00:28.355263
74714,314,5.66,2024-08-17 21:50:06.346401
74715,497,6.11,2024-06-30 09:59:16.007586
74716,222,3.06,2024-08-01 18:49:11.785559
74717,138,5.64,2024-05-29 06:43:20.803250
74718,160,5.59,2024-04-16 05:06:05.100035
74719,373,5.33,2024-04-18 21:42:11.348377
74720,167,5.24,2024-12-17 17:36:18.192609
74721,406,6.63,2024-08-04 05:57:55.057266
74722,112,6.82,2024-01-30 08:38:38.863078
74723,271,4.77,2024-08-24 00:54:17.021559
74724,424,4.38,2024-08-10 07:38:10.935792
74725,186,3.12,2024-09-10 22:50:21.367765
74726,484,4.26,2024-08-11 09:26:47.929266
74727,493,6.23,2024-12-02 15:12:11.594880
74728,123,6.28,2024-04-30 20:18:28.304888
74729,261,3.23,2024-12-28 03:08:57.273260
74730,345,3.34,2024-12-10 19:15:21.892009
74731,202,3.44,2024-02-04 07:14:42.709897
74732,397,6.3,2024-11-24 13:58:46.806132
74733,101,3.02,2024-09-16 21:55:33.665996
74734,177,5.3,2024-08-09 12:36:10.335494
74735,385,5.88,2024-04-05 05:08:02.292462
74736,331,3.28,2024-07-28 18:44:37.991399
74737,89,3.14,2024-01-03 23:56:01.368530
74738,295,5.22,2024-06-15 05:36:04.420769
74739,438,4.96,2024-03-06 01:25:22.210053
74740,232,3.76,2024-10-14 18:43:10.885323
74741,437,3.62,2024-07-15 19:26:49.282056
74742,229,3.84,2024-09-24 12:43:28.420496
74743,81,3.79,2024-07-02 02:15:14.136465
74744,124,4.08,2024-12-13 15:38:03.925989
74745,454,6.6,2024-03-01 02:20:43.374187
74746,246,6.29,2024-04-17 22:54:52.735665
74747,176,5.47,2024-06-09 14:56:38.181265
74748,90,6.11,2024-03-02 18:55:00.611759
74749,359,5.55,2024-06-24 13:06:40.375019
74750,272,5.37,2024-03-25 08:44:13.314284
74751,307,5.21,2024-01-28 23:56:12.733930
74752,16,4.67,2024-07-11 19:00:52.284502
74753,293,4.91,2024-10-19 23:12:38.533476
74754,357,3.34,2024-06-16 13:04:23.507694
74755,6,4.51,2024-03-26 18:27:38.148371
74756,385,4.99,2024-03-10 12:55:53.416072
74757,239,6.95,2024-03-30 00:33:36.252817
74758,308,5.95,2024-05-06 00:47:34.072920
74759,156,5.43,2024-05-14 06:51:37.603207
74760,478,4.4,2024-12-08 08:03:24.961513
74761,293,4.32,2024-02-13 20:38:49.660431
74762,234,6.93,2024-03-07 00:09:48.145702
74763,399,4.48,2024-11-19 14:17:14.547835
74764,343,3.89,2024-10-03 01:49:48.430496
74765,206,4.75,2024-01-08 03:55:19.130145
74766,93,6.97,2024-10-20 02:51:22.250470
74767,387,6.72,2024-10-22 08:16:21.889916
74768,297,5.81,2024-04-03 09:24:50.046276
74769,217,6.83,2024-06-03 15:02:19.796646
74770,427,4.06,2024-08-31 03:52:20.528233
74771,372,3.7,2024-11-06 21:28:13.393692
74772,373,6.98,2024-10-14 16:13:22.320392
74773,72,6.75,2024-03-13 01:56:32.629964
74774,274,5.46,2024-09-02 22:13:40.641104
74775,231,6.96,2024-07-14 02:10:41.955189
74776,412,5.9,2024-11-02 06:06:56.907399
74777,484,6.36,2024-04-22 00:43:22.802364
74778,232,6.5,2024-03-06 08:44:18.494669
74779,375,5.0,2024-12-03 11:00:19.034109
74780,280,6.8,2024-09-14 21:57:16.624005
74781,229,3.49,2024-10-29 15:36:02.424604
74782,399,4.73,2024-11-21 16:28:44.546342
74783,292,3.72,2024-01-12 09:18:14.360939
74784,92,6.43,2024-10-24 08:29:36.424368
74785,231,5.5,2024-06-26 13:48:21.308982
74786,417,6.52,2024-08-27 08:09:41.712809
74787,481,6.05,2024-04-10 09:20:51.677574
74788,292,6.62,2024-12-16 11:27:06.595677
74789,266,6.68,2024-12-15 17:20:44.311527
74790,8,4.44,2024-12-04 01:44:11.472472
74791,493,4.26,2024-05-13 04:49:09.702702
74792,183,3.32,2024-07-11 06:51:57.918403
74793,10,5.25,2024-01-02 10:38:47.726188
74794,55,6.24,2024-05-09 22:17:08.082482
74795,383,4.08,2024-02-29 03:21:54.842829
74796,91,4.44,2024-10-20 22:26:38.180189
74797,292,5.09,2024-08-30 19:30:31.564358
74798,387,5.55,2024-03-13 09:00:06.053218
74799,375,6.29,2024-06-27 19:50:42.916242
74800,22,3.72,2024-12-16 02:37:41.332264
74801,22,5.93,2024-03-06 19:59:26.422973
74802,378,4.57,2024-06-02 10:57:31.408764
74803,37,4.71,2024-07-06 14:17:52.162310
74804,360,3.41,2024-07-29 22:41:46.507955
74805,6,3.84,2024-08-23 11:46:04.666121
74806,472,5.62,2024-12-01 11:54:15.928217
74807,203,3.53,2024-12-19 20:25:18.145277
74808,103,5.44,2024-01-24 17:34:50.780682
74809,151,3.33,2024-03-22 15:38:20.961190
74810,460,6.3,2024-05-18 14:08:48.157516
74811,248,4.86,2024-08-03 10:04:44.517206
74812,356,5.09,2024-04-15 18:40:24.333010
74813,383,6.29,2024-03-20 15:16:37.947178
74814,322,4.7,2024-09-30 11:49:46.989444
74815,254,5.37,2024-03-29 08:44:41.480436
74816,72,4.0,2024-01-15 03:03:15.142733
74817,293,5.87,2024-03-11 14:24:36.336586
74818,301,5.42,2024-06-01 08:08:45.977800
74819,351,6.28,2024-10-14 10:16:45.822732
74820,269,4.33,2024-10-31 06:12:56.911822
74821,77,3.83,2024-07-25 10:10:23.099658
74822,468,3.41,2024-05-12 09:25:10.445410
74823,484,6.19,2024-03-21 04:14:46.587443
74824,202,3.66,2024-09-02 01:27:39.407375
74825,149,3.58,2024-08-17 00:54:52.085405
74826,114,3.2,2024-03-11 07:22:05.424034
74827,307,5.32,2024-06-15 12:06:27.278939
74828,497,5.59,2024-02-11 16:29:18.137824
74829,82,6.71,2024-09-25 23:17:25.580615
74830,8,6.4,2024-10-12 01:56:06.191123
74831,369,6.94,2024-07-20 00:13:51.752487
74832,271,5.09,2024-09-07 20:26:13.361211
74833,182,4.36,2024-01-27 06:18:51.795386
74834,4,3.14,2024-09-23 05:08:13.089373
74835,425,5.42,2024-07-10 21:05:29.552069
74836,27,6.26,2024-10-27 13:43:01.625335
74837,373,4.6,2024-01-26 21:53:11.852269
74838,300,5.35,2024-03-07 11:59:51.820393
74839,84,4.61,2024-02-21 07:25:40.220963
74840,70,6.21,2024-09-29 04:17:18.480752
74841,451,3.43,2024-10-30 02:21:37.100670
74842,91,4.62,2024-01-25 21:58:52.291044
74843,230,5.65,2024-10-23 20:27:46.012050
74844,373,3.26,2024-06-28 09:51:30.010972
74845,241,5.03,2024-03-14 10:50:06.723516
74846,219,5.16,2024-04-11 12:47:14.134377
74847,91,4.01,2024-10-12 10:05:51.695554
74848,397,6.87,2024-03-29 01:19:01.468657
74849,235,4.9,2024-09-02 13:24:39.931743
74850,378,6.7,2024-01-10 18:06:07.420770
74851,385,3.05,2024-06-13 20:08:49.016499
74852,383,4.19,2024-10-07 10:40:07.560937
74853,99,5.92,2024-06-06 00:46:51.323066
74854,163,5.45,2024-02-13 16:20:11.598155
74855,379,5.3,2024-06-23 19:02:09.453238
74856,45,5.26,2024-07-17 19:47:18.319274
74857,455,3.39,2024-04-04 14:08:21.176603
74858,205,4.59,2024-07-25 07:24:18.596247
74859,192,3.24,2024-11-25 10:31:20.551323
74860,140,3.2,2024-06-15 01:52:30.387349
74861,192,6.09,2024-02-24 01:13:36.955516
